jeudi 12 décembre 2024	17:05:14	Sampling Period : 50  ms		Experiment

t	Alpha1L		Alpha2L		Alpha1R		Alpha2R		T_Alpha1L	T_Alpha2L	T_Alpha1R	T_Alpha2R
390	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
391	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
392	827,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
393	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
394	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
395	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
396	826,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
397	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
398	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
399	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
400	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
401	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
402	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
403	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
404	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
405	827,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
406	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
407	827,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
408	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
409	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
410	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
411	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
412	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
413	827,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
414	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
415	827,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
416	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
417	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
418	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
419	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
420	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
421	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
422	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
423	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
424	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
425	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
426	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
427	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
428	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
429	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
430	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
431	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
432	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
433	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
434	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
435	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
436	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
437	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
438	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
439	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
440	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
441	827,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
442	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
443	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
444	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
445	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
446	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
447	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
448	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
449	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
450	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
451	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
452	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
453	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
454	827,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
455	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
456	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
457	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
458	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
459	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
460	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
461	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
462	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
463	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
464	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
465	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
466	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
467	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
468	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
469	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
470	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
471	827,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
472	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
473	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
474	827,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
475	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
476	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
477	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
478	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
479	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
480	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
481	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
482	826,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
483	826,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
484	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
485	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
486	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
487	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
488	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
489	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
490	827,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
491	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
492	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
493	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
494	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
495	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
496	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
497	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
498	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
499	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
500	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
501	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
502	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
503	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
504	826,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
505	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
506	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
507	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
508	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
509	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
510	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
511	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
512	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
513	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
514	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
515	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
516	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
517	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
518	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
519	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
520	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
521	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
522	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
523	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
524	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
525	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
526	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
527	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
528	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
529	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
530	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
531	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
532	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
533	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
534	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
535	826,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
536	827,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
537	827,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
538	828,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
539	829,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
540	830,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
541	831,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
542	831,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
543	832,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
544	834,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
545	837,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
546	841,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
547	844,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
548	849,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
549	854,000000E+0	1,458000E+3	0,000000E+0	0,000000E+0
550	860,000000E+0	1,455000E+3	0,000000E+0	0,000000E+0
551	866,000000E+0	1,453000E+3	0,000000E+0	0,000000E+0
552	874,000000E+0	1,449000E+3	0,000000E+0	0,000000E+0
553	883,000000E+0	1,444000E+3	0,000000E+0	0,000000E+0
554	893,000000E+0	1,440000E+3	0,000000E+0	0,000000E+0
555	901,000000E+0	1,437000E+3	0,000000E+0	0,000000E+0
556	907,000000E+0	1,438000E+3	0,000000E+0	0,000000E+0
557	913,000000E+0	1,442000E+3	0,000000E+0	0,000000E+0
558	915,000000E+0	1,454000E+3	0,000000E+0	0,000000E+0
559	915,000000E+0	1,468000E+3	0,000000E+0	0,000000E+0
560	913,000000E+0	1,489000E+3	0,000000E+0	0,000000E+0
561	909,000000E+0	1,510000E+3	0,000000E+0	0,000000E+0
562	900,000000E+0	1,537000E+3	0,000000E+0	0,000000E+0
563	891,000000E+0	1,562000E+3	0,000000E+0	0,000000E+0
564	879,000000E+0	1,591000E+3	0,000000E+0	0,000000E+0
565	866,000000E+0	1,618000E+3	0,000000E+0	0,000000E+0
566	852,000000E+0	1,645000E+3	0,000000E+0	0,000000E+0
567	837,000000E+0	1,670000E+3	0,000000E+0	0,000000E+0
568	821,000000E+0	1,696000E+3	0,000000E+0	0,000000E+0
569	803,000000E+0	1,721000E+3	0,000000E+0	0,000000E+0
570	788,000000E+0	1,742000E+3	0,000000E+0	0,000000E+0
571	773,000000E+0	1,762000E+3	0,000000E+0	0,000000E+0
572	756,000000E+0	1,781000E+3	0,000000E+0	0,000000E+0
573	741,000000E+0	1,798000E+3	0,000000E+0	0,000000E+0
574	726,000000E+0	1,811000E+3	0,000000E+0	0,000000E+0
575	711,000000E+0	1,822000E+3	0,000000E+0	0,000000E+0
576	698,000000E+0	1,829000E+3	0,000000E+0	0,000000E+0
577	685,000000E+0	1,834000E+3	0,000000E+0	0,000000E+0
578	674,000000E+0	1,835000E+3	0,000000E+0	0,000000E+0
579	663,000000E+0	1,835000E+3	0,000000E+0	0,000000E+0
580	654,000000E+0	1,831000E+3	0,000000E+0	0,000000E+0
581	647,000000E+0	1,826000E+3	0,000000E+0	0,000000E+0
582	640,000000E+0	1,816000E+3	0,000000E+0	0,000000E+0
583	637,000000E+0	1,804000E+3	0,000000E+0	0,000000E+0
584	633,000000E+0	1,787000E+3	0,000000E+0	0,000000E+0
585	632,000000E+0	1,770000E+3	0,000000E+0	0,000000E+0
586	632,000000E+0	1,749000E+3	0,000000E+0	0,000000E+0
587	632,000000E+0	1,727000E+3	0,000000E+0	0,000000E+0
588	634,000000E+0	1,703000E+3	0,000000E+0	0,000000E+0
589	637,000000E+0	1,677000E+3	0,000000E+0	0,000000E+0
590	641,000000E+0	1,651000E+3	0,000000E+0	0,000000E+0
591	647,000000E+0	1,624000E+3	0,000000E+0	0,000000E+0
592	656,000000E+0	1,597000E+3	0,000000E+0	0,000000E+0
593	665,000000E+0	1,569000E+3	0,000000E+0	0,000000E+0
594	674,000000E+0	1,542000E+3	0,000000E+0	0,000000E+0
595	685,000000E+0	1,516000E+3	0,000000E+0	0,000000E+0
596	695,000000E+0	1,494000E+3	0,000000E+0	0,000000E+0
597	706,000000E+0	1,474000E+3	0,000000E+0	0,000000E+0
598	716,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
599	725,000000E+0	1,448000E+3	0,000000E+0	0,000000E+0
600	735,000000E+0	1,443000E+3	0,000000E+0	0,000000E+0
601	744,000000E+0	1,442000E+3	0,000000E+0	0,000000E+0
602	752,000000E+0	1,444000E+3	0,000000E+0	0,000000E+0
603	759,000000E+0	1,446000E+3	0,000000E+0	0,000000E+0
604	766,000000E+0	1,449000E+3	0,000000E+0	0,000000E+0
605	772,000000E+0	1,451000E+3	0,000000E+0	0,000000E+0
606	777,000000E+0	1,454000E+3	0,000000E+0	0,000000E+0
607	782,000000E+0	1,455000E+3	0,000000E+0	0,000000E+0
608	786,000000E+0	1,457000E+3	0,000000E+0	0,000000E+0
609	790,000000E+0	1,458000E+3	0,000000E+0	0,000000E+0
610	793,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
611	797,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
612	800,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
613	803,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
614	805,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
615	808,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
616	809,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
617	810,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
618	810,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
619	810,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
620	812,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
621	813,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
622	814,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
623	816,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
624	818,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
625	819,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
626	820,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
627	821,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
628	822,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
629	822,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
630	823,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
631	823,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
632	824,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
633	824,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
634	824,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
635	824,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
636	825,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
637	826,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
638	828,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
639	829,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
640	832,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
641	835,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
642	837,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
643	840,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
644	842,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
645	845,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
646	849,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
647	853,000000E+0	1,458000E+3	0,000000E+0	0,000000E+0
648	859,000000E+0	1,455000E+3	0,000000E+0	0,000000E+0
649	865,000000E+0	1,452000E+3	0,000000E+0	0,000000E+0
650	873,000000E+0	1,448000E+3	0,000000E+0	0,000000E+0
651	883,000000E+0	1,443000E+3	0,000000E+0	0,000000E+0
652	892,000000E+0	1,439000E+3	0,000000E+0	0,000000E+0
653	901,000000E+0	1,436000E+3	0,000000E+0	0,000000E+0
654	908,000000E+0	1,438000E+3	0,000000E+0	0,000000E+0
655	914,000000E+0	1,441000E+3	0,000000E+0	0,000000E+0
656	915,000000E+0	1,454000E+3	0,000000E+0	0,000000E+0
657	915,000000E+0	1,467000E+3	0,000000E+0	0,000000E+0
658	915,000000E+0	1,489000E+3	0,000000E+0	0,000000E+0
659	910,000000E+0	1,509000E+3	0,000000E+0	0,000000E+0
660	902,000000E+0	1,536000E+3	0,000000E+0	0,000000E+0
661	893,000000E+0	1,562000E+3	0,000000E+0	0,000000E+0
662	880,000000E+0	1,592000E+3	0,000000E+0	0,000000E+0
663	868,000000E+0	1,618000E+3	0,000000E+0	0,000000E+0
664	854,000000E+0	1,644000E+3	0,000000E+0	0,000000E+0
665	839,000000E+0	1,671000E+3	0,000000E+0	0,000000E+0
666	823,000000E+0	1,697000E+3	0,000000E+0	0,000000E+0
667	807,000000E+0	1,720000E+3	0,000000E+0	0,000000E+0
668	789,000000E+0	1,743000E+3	0,000000E+0	0,000000E+0
669	773,000000E+0	1,762000E+3	0,000000E+0	0,000000E+0
670	757,000000E+0	1,781000E+3	0,000000E+0	0,000000E+0
671	742,000000E+0	1,798000E+3	0,000000E+0	0,000000E+0
672	726,000000E+0	1,810000E+3	0,000000E+0	0,000000E+0
673	712,000000E+0	1,822000E+3	0,000000E+0	0,000000E+0
674	699,000000E+0	1,828000E+3	0,000000E+0	0,000000E+0
675	686,000000E+0	1,834000E+3	0,000000E+0	0,000000E+0
676	675,000000E+0	1,835000E+3	0,000000E+0	0,000000E+0
677	664,000000E+0	1,835000E+3	0,000000E+0	0,000000E+0
678	655,000000E+0	1,832000E+3	0,000000E+0	0,000000E+0
679	647,000000E+0	1,826000E+3	0,000000E+0	0,000000E+0
680	641,000000E+0	1,816000E+3	0,000000E+0	0,000000E+0
681	637,000000E+0	1,804000E+3	0,000000E+0	0,000000E+0
682	633,000000E+0	1,788000E+3	0,000000E+0	0,000000E+0
683	632,000000E+0	1,770000E+3	0,000000E+0	0,000000E+0
684	632,000000E+0	1,749000E+3	0,000000E+0	0,000000E+0
685	632,000000E+0	1,727000E+3	0,000000E+0	0,000000E+0
686	634,000000E+0	1,703000E+3	0,000000E+0	0,000000E+0
687	637,000000E+0	1,678000E+3	0,000000E+0	0,000000E+0
688	641,000000E+0	1,651000E+3	0,000000E+0	0,000000E+0
689	648,000000E+0	1,625000E+3	0,000000E+0	0,000000E+0
690	656,000000E+0	1,597000E+3	0,000000E+0	0,000000E+0
691	664,000000E+0	1,569000E+3	0,000000E+0	0,000000E+0
692	674,000000E+0	1,541000E+3	0,000000E+0	0,000000E+0
693	684,000000E+0	1,516000E+3	0,000000E+0	0,000000E+0
694	695,000000E+0	1,494000E+3	0,000000E+0	0,000000E+0
695	706,000000E+0	1,474000E+3	0,000000E+0	0,000000E+0
696	716,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
697	725,000000E+0	1,448000E+3	0,000000E+0	0,000000E+0
698	735,000000E+0	1,443000E+3	0,000000E+0	0,000000E+0
699	744,000000E+0	1,442000E+3	0,000000E+0	0,000000E+0
700	752,000000E+0	1,443000E+3	0,000000E+0	0,000000E+0
701	759,000000E+0	1,446000E+3	0,000000E+0	0,000000E+0
702	766,000000E+0	1,449000E+3	0,000000E+0	0,000000E+0
703	772,000000E+0	1,451000E+3	0,000000E+0	0,000000E+0
704	777,000000E+0	1,454000E+3	0,000000E+0	0,000000E+0
705	782,000000E+0	1,455000E+3	0,000000E+0	0,000000E+0
706	787,000000E+0	1,457000E+3	0,000000E+0	0,000000E+0
707	790,000000E+0	1,458000E+3	0,000000E+0	0,000000E+0
708	793,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
709	797,000000E+0	1,458000E+3	0,000000E+0	0,000000E+0
710	800,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
711	802,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
712	805,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
713	807,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
714	809,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
715	810,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
716	810,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
717	811,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
718	812,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
719	813,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
720	815,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
721	816,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
722	818,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
723	819,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
724	820,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
725	821,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
726	822,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
727	822,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
728	823,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
729	823,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
730	823,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
731	823,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
732	824,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
733	824,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
734	825,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
735	826,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
736	828,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
737	829,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
738	832,000000E+0	1,462000E+3	0,000000E+0	0,000000E+0
739	835,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
740	837,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
741	839,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
742	842,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
743	845,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
744	849,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
745	854,000000E+0	1,458000E+3	0,000000E+0	0,000000E+0
746	860,000000E+0	1,455000E+3	0,000000E+0	0,000000E+0
747	865,000000E+0	1,453000E+3	0,000000E+0	0,000000E+0
748	874,000000E+0	1,448000E+3	0,000000E+0	0,000000E+0
749	883,000000E+0	1,443000E+3	0,000000E+0	0,000000E+0
750	892,000000E+0	1,439000E+3	0,000000E+0	0,000000E+0
751	901,000000E+0	1,436000E+3	0,000000E+0	0,000000E+0
752	908,000000E+0	1,438000E+3	0,000000E+0	0,000000E+0
753	914,000000E+0	1,442000E+3	0,000000E+0	0,000000E+0
754	915,000000E+0	1,454000E+3	0,000000E+0	0,000000E+0
755	916,000000E+0	1,467000E+3	0,000000E+0	0,000000E+0
756	915,000000E+0	1,489000E+3	0,000000E+0	0,000000E+0
757	910,000000E+0	1,510000E+3	0,000000E+0	0,000000E+0
758	901,000000E+0	1,536000E+3	0,000000E+0	0,000000E+0
759	893,000000E+0	1,561000E+3	0,000000E+0	0,000000E+0
760	880,000000E+0	1,591000E+3	0,000000E+0	0,000000E+0
761	868,000000E+0	1,618000E+3	0,000000E+0	0,000000E+0
762	853,000000E+0	1,645000E+3	0,000000E+0	0,000000E+0
763	838,000000E+0	1,670000E+3	0,000000E+0	0,000000E+0
764	822,000000E+0	1,697000E+3	0,000000E+0	0,000000E+0
765	806,000000E+0	1,720000E+3	0,000000E+0	0,000000E+0
766	789,000000E+0	1,743000E+3	0,000000E+0	0,000000E+0
767	773,000000E+0	1,763000E+3	0,000000E+0	0,000000E+0
768	757,000000E+0	1,782000E+3	0,000000E+0	0,000000E+0
769	743,000000E+0	1,798000E+3	0,000000E+0	0,000000E+0
770	726,000000E+0	1,811000E+3	0,000000E+0	0,000000E+0
771	713,000000E+0	1,821000E+3	0,000000E+0	0,000000E+0
772	699,000000E+0	1,829000E+3	0,000000E+0	0,000000E+0
773	686,000000E+0	1,834000E+3	0,000000E+0	0,000000E+0
774	674,000000E+0	1,835000E+3	0,000000E+0	0,000000E+0
775	664,000000E+0	1,835000E+3	0,000000E+0	0,000000E+0
776	655,000000E+0	1,831000E+3	0,000000E+0	0,000000E+0
777	647,000000E+0	1,826000E+3	0,000000E+0	0,000000E+0
778	641,000000E+0	1,815000E+3	0,000000E+0	0,000000E+0
779	636,000000E+0	1,804000E+3	0,000000E+0	0,000000E+0
780	633,000000E+0	1,787000E+3	0,000000E+0	0,000000E+0
781	632,000000E+0	1,770000E+3	0,000000E+0	0,000000E+0
782	632,000000E+0	1,750000E+3	0,000000E+0	0,000000E+0
783	632,000000E+0	1,727000E+3	0,000000E+0	0,000000E+0
784	634,000000E+0	1,703000E+3	0,000000E+0	0,000000E+0
785	637,000000E+0	1,677000E+3	0,000000E+0	0,000000E+0
786	641,000000E+0	1,651000E+3	0,000000E+0	0,000000E+0
787	648,000000E+0	1,624000E+3	0,000000E+0	0,000000E+0
788	655,000000E+0	1,597000E+3	0,000000E+0	0,000000E+0
789	664,000000E+0	1,568000E+3	0,000000E+0	0,000000E+0
790	674,000000E+0	1,543000E+3	0,000000E+0	0,000000E+0
791	684,000000E+0	1,517000E+3	0,000000E+0	0,000000E+0
792	695,000000E+0	1,495000E+3	0,000000E+0	0,000000E+0
793	705,000000E+0	1,474000E+3	0,000000E+0	0,000000E+0
794	716,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
795	725,000000E+0	1,448000E+3	0,000000E+0	0,000000E+0
796	734,000000E+0	1,443000E+3	0,000000E+0	0,000000E+0
797	744,000000E+0	1,442000E+3	0,000000E+0	0,000000E+0
