jeudi 12 décembre 2024	17:00:45	Sampling Period : 50  ms		Experiment

t	Alpha1L		Alpha2L		Alpha1R		Alpha2R		T_Alpha1L	T_Alpha2L	T_Alpha1R	T_Alpha2R
30	65,532000E+3	9,000000E+0	0,000000E+0	0,000000E+0
31	65,532000E+3	8,000000E+0	0,000000E+0	0,000000E+0
32	65,532000E+3	8,000000E+0	0,000000E+0	0,000000E+0
33	65,532000E+3	8,000000E+0	0,000000E+0	0,000000E+0
34	65,532000E+3	8,000000E+0	0,000000E+0	0,000000E+0
35	65,532000E+3	8,000000E+0	0,000000E+0	0,000000E+0
36	65,532000E+3	9,000000E+0	0,000000E+0	0,000000E+0
37	65,532000E+3	9,000000E+0	0,000000E+0	0,000000E+0
38	65,532000E+3	10,000000E+0	0,000000E+0	0,000000E+0
39	65,532000E+3	9,000000E+0	0,000000E+0	0,000000E+0
40	65,532000E+3	9,000000E+0	0,000000E+0	0,000000E+0
41	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
42	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
43	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
44	65,532000E+3	7,000000E+0	0,000000E+0	0,000000E+0
45	65,532000E+3	7,000000E+0	0,000000E+0	0,000000E+0
46	65,532000E+3	7,000000E+0	0,000000E+0	0,000000E+0
47	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
48	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
49	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
50	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
51	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
52	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
53	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
54	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
55	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
56	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
57	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
58	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
59	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
60	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
61	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
62	65,533000E+3	9,000000E+0	0,000000E+0	0,000000E+0
63	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
64	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
65	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
66	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
67	65,533000E+3	8,000000E+0	0,000000E+0	0,000000E+0
68	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
69	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
70	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
71	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
72	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
73	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
74	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
75	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
76	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
77	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
78	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
79	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
80	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
81	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
82	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
83	65,533000E+3	6,000000E+0	0,000000E+0	0,000000E+0
84	65,533000E+3	6,000000E+0	0,000000E+0	0,000000E+0
85	65,533000E+3	6,000000E+0	0,000000E+0	0,000000E+0
86	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
87	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
88	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
89	65,534000E+3	7,000000E+0	0,000000E+0	0,000000E+0
90	65,534000E+3	7,000000E+0	0,000000E+0	0,000000E+0
91	65,534000E+3	7,000000E+0	0,000000E+0	0,000000E+0
92	65,534000E+3	7,000000E+0	0,000000E+0	0,000000E+0
93	65,534000E+3	7,000000E+0	0,000000E+0	0,000000E+0
94	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
95	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
96	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
97	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
98	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
99	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
100	65,533000E+3	7,000000E+0	0,000000E+0	0,000000E+0
101	65,533000E+3	6,000000E+0	0,000000E+0	0,000000E+0
102	65,533000E+3	6,000000E+0	0,000000E+0	0,000000E+0
103	65,533000E+3	6,000000E+0	0,000000E+0	0,000000E+0
104	65,533000E+3	6,000000E+0	0,000000E+0	0,000000E+0
105	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
106	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
107	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
108	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
109	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
110	65,534000E+3	7,000000E+0	0,000000E+0	0,000000E+0
111	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
112	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
113	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
114	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
115	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
116	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
117	65,533000E+3	6,000000E+0	0,000000E+0	0,000000E+0
118	65,533000E+3	6,000000E+0	0,000000E+0	0,000000E+0
119	65,533000E+3	6,000000E+0	0,000000E+0	0,000000E+0
120	65,533000E+3	6,000000E+0	0,000000E+0	0,000000E+0
121	65,533000E+3	6,000000E+0	0,000000E+0	0,000000E+0
122	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
123	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
124	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
125	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
126	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
127	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
128	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
129	65,534000E+3	5,000000E+0	0,000000E+0	0,000000E+0
130	65,534000E+3	5,000000E+0	0,000000E+0	0,000000E+0
131	65,534000E+3	5,000000E+0	0,000000E+0	0,000000E+0
132	65,533000E+3	6,000000E+0	0,000000E+0	0,000000E+0
133	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
134	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
135	65,534000E+3	5,000000E+0	0,000000E+0	0,000000E+0
136	65,534000E+3	5,000000E+0	0,000000E+0	0,000000E+0
137	65,534000E+3	5,000000E+0	0,000000E+0	0,000000E+0
138	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
139	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
140	65,534000E+3	6,000000E+0	0,000000E+0	0,000000E+0
141	65,534000E+3	5,000000E+0	0,000000E+0	0,000000E+0
142	65,534000E+3	5,000000E+0	0,000000E+0	0,000000E+0
143	65,534000E+3	5,000000E+0	0,000000E+0	0,000000E+0
144	65,534000E+3	5,000000E+0	0,000000E+0	0,000000E+0
145	65,534000E+3	5,000000E+0	0,000000E+0	0,000000E+0
146	65,534000E+3	5,000000E+0	0,000000E+0	0,000000E+0
147	65,534000E+3	5,000000E+0	0,000000E+0	0,000000E+0
148	65,534000E+3	5,000000E+0	0,000000E+0	0,000000E+0
149	65,534000E+3	5,000000E+0	0,000000E+0	0,000000E+0
150	65,533000E+3	5,000000E+0	0,000000E+0	0,000000E+0
151	65,533000E+3	5,000000E+0	0,000000E+0	0,000000E+0
152	65,534000E+3	5,000000E+0	0,000000E+0	0,000000E+0
153	65,534000E+3	5,000000E+0	0,000000E+0	0,000000E+0
154	65,534000E+3	5,000000E+0	0,000000E+0	0,000000E+0
155	65,534000E+3	4,000000E+0	0,000000E+0	0,000000E+0
156	65,534000E+3	4,000000E+0	0,000000E+0	0,000000E+0
157	65,534000E+3	4,000000E+0	0,000000E+0	0,000000E+0
158	65,534000E+3	4,000000E+0	0,000000E+0	0,000000E+0
159	65,534000E+3	4,000000E+0	0,000000E+0	0,000000E+0
160	65,534000E+3	4,000000E+0	0,000000E+0	0,000000E+0
161	65,534000E+3	4,000000E+0	0,000000E+0	0,000000E+0
162	65,534000E+3	4,000000E+0	0,000000E+0	0,000000E+0
163	65,534000E+3	4,000000E+0	0,000000E+0	0,000000E+0
164	65,534000E+3	4,000000E+0	0,000000E+0	0,000000E+0
165	65,535000E+3	4,000000E+0	0,000000E+0	0,000000E+0
166	65,535000E+3	4,000000E+0	0,000000E+0	0,000000E+0
167	65,535000E+3	4,000000E+0	0,000000E+0	0,000000E+0
168	65,534000E+3	4,000000E+0	0,000000E+0	0,000000E+0
169	65,534000E+3	4,000000E+0	0,000000E+0	0,000000E+0
170	65,534000E+3	4,000000E+0	0,000000E+0	0,000000E+0
171	65,535000E+3	4,000000E+0	0,000000E+0	0,000000E+0
172	65,535000E+3	4,000000E+0	0,000000E+0	0,000000E+0
173	65,535000E+3	4,000000E+0	0,000000E+0	0,000000E+0
174	65,534000E+3	3,000000E+0	0,000000E+0	0,000000E+0
175	65,534000E+3	3,000000E+0	0,000000E+0	0,000000E+0
176	65,535000E+3	4,000000E+0	0,000000E+0	0,000000E+0
177	65,535000E+3	4,000000E+0	0,000000E+0	0,000000E+0
178	65,535000E+3	4,000000E+0	0,000000E+0	0,000000E+0
179	65,534000E+3	4,000000E+0	0,000000E+0	0,000000E+0
180	65,534000E+3	4,000000E+0	0,000000E+0	0,000000E+0
181	65,534000E+3	3,000000E+0	0,000000E+0	0,000000E+0
182	65,534000E+3	3,000000E+0	0,000000E+0	0,000000E+0
183	65,534000E+3	3,000000E+0	0,000000E+0	0,000000E+0
184	65,535000E+3	3,000000E+0	0,000000E+0	0,000000E+0
185	65,535000E+3	3,000000E+0	0,000000E+0	0,000000E+0
186	65,535000E+3	3,000000E+0	0,000000E+0	0,000000E+0
187	65,535000E+3	3,000000E+0	0,000000E+0	0,000000E+0
188	65,535000E+3	4,000000E+0	0,000000E+0	0,000000E+0
189	65,535000E+3	4,000000E+0	0,000000E+0	0,000000E+0
190	65,535000E+3	4,000000E+0	0,000000E+0	0,000000E+0
191	65,535000E+3	3,000000E+0	0,000000E+0	0,000000E+0
192	65,535000E+3	3,000000E+0	0,000000E+0	0,000000E+0
193	65,535000E+3	2,000000E+0	0,000000E+0	0,000000E+0
194	65,535000E+3	3,000000E+0	0,000000E+0	0,000000E+0
195	65,535000E+3	3,000000E+0	0,000000E+0	0,000000E+0
196	65,535000E+3	3,000000E+0	0,000000E+0	0,000000E+0
197	65,535000E+3	3,000000E+0	0,000000E+0	0,000000E+0
198	65,535000E+3	3,000000E+0	0,000000E+0	0,000000E+0
199	65,535000E+3	3,000000E+0	0,000000E+0	0,000000E+0
200	65,535000E+3	3,000000E+0	0,000000E+0	0,000000E+0
201	65,535000E+3	3,000000E+0	0,000000E+0	0,000000E+0
202	65,535000E+3	3,000000E+0	0,000000E+0	0,000000E+0
203	65,535000E+3	3,000000E+0	0,000000E+0	0,000000E+0
204	65,535000E+3	3,000000E+0	0,000000E+0	0,000000E+0
205	0,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0
206	0,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0
207	0,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0
208	65,535000E+3	2,000000E+0	0,000000E+0	0,000000E+0
209	65,535000E+3	2,000000E+0	0,000000E+0	0,000000E+0
210	65,535000E+3	2,000000E+0	0,000000E+0	0,000000E+0
211	65,535000E+3	2,000000E+0	0,000000E+0	0,000000E+0
212	65,535000E+3	2,000000E+0	0,000000E+0	0,000000E+0
213	0,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0
214	0,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0
215	0,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0
216	0,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0
217	0,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0
218	0,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0
219	0,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
220	0,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
221	65,535000E+3	1,000000E+0	0,000000E+0	0,000000E+0
222	65,535000E+3	1,000000E+0	0,000000E+0	0,000000E+0
223	65,535000E+3	2,000000E+0	0,000000E+0	0,000000E+0
224	65,535000E+3	1,000000E+0	0,000000E+0	0,000000E+0
225	65,535000E+3	1,000000E+0	0,000000E+0	0,000000E+0
226	65,535000E+3	1,000000E+0	0,000000E+0	0,000000E+0
227	0,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
228	0,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
229	0,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
230	0,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
231	0,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
232	0,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
233	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
234	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
235	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
236	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
237	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
238	0,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
239	0,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
240	0,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
241	0,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
242	0,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
243	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
244	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
245	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
246	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
247	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
248	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
249	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
250	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
251	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
252	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
253	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
254	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
255	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
256	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
257	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
258	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
259	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
260	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
261	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
262	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
263	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
264	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
265	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
266	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
267	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
268	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
269	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
270	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
271	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
272	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
273	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
274	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
275	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
276	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
277	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
278	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
279	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
280	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
281	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
282	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
283	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
284	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
285	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
286	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
287	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
288	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
289	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
290	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
291	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
292	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
293	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
294	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
295	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
296	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
297	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
298	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
299	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
300	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
301	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
302	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
303	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
304	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
305	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
306	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
307	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
308	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
309	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
310	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
311	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
312	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
313	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
314	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
315	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
316	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
317	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
318	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
319	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
320	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
321	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
322	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
323	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
324	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
325	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
326	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
327	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
328	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
329	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
330	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
331	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
332	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
333	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
334	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
335	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
336	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
337	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
338	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
339	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
340	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
341	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
342	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
343	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
344	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
345	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
346	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
347	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
348	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
349	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
350	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
351	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
352	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
353	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
354	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
355	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
356	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
357	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
358	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
359	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
360	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
361	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
362	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
363	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
364	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
365	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
366	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
367	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
368	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
369	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
370	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
371	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
372	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
373	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
374	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
375	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
376	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
377	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
378	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
379	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
380	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
381	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
382	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
383	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
384	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
385	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
386	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
387	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
388	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
389	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
390	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
391	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
392	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
393	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
394	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
395	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
396	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
397	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
398	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
399	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
400	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
401	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
402	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
403	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
404	0,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
