time,q1_l,q1_r,q2_l,q2_r,ZMPx,ZMPy,CoMx,CoMy,CoMz
1.16,-0.114939055752716,-0.114939055752716,0.24953453432453734,0.24953453432453734,-7.590338906473724e-16,1.18,-7.623095273516504e-16,1.1799952450734628,0.22794633430171762
1.18,-0.11673699847879519,-0.11673699847879519,0.25344145005361857,0.25344145005361857,-7.590338906473724e-16,1.18,-7.619424146548332e-16,1.1799957857010155,0.22783141082731392
1.2,-0.11852842106742467,-0.11852842106742467,0.25733436387280295,0.25733436387280295,-7.590338906473724e-16,1.18,-7.6161546851871295e-16,1.1799962660275751,0.22771513322008877
1.22,-0.12031330732064884,-0.12031330732064884,0.2612132414360347,0.2612132414360347,-7.590338906473724e-16,1.18,-7.613244396659836e-16,1.1799966926077654,0.22759752199720612
1.24,-0.12209164092122098,-0.12209164092122098,0.2650780480863622,0.2650780480863622,-7.590338906473724e-16,1.18,-7.610655061848296e-16,1.179997071309347,0.2274785976758299
1.26,-0.1238634054316203,-0.1238634054316203,0.2689287488539692,0.2689287488539692,-7.590338906473724e-16,1.18,-7.608352340430848e-16,1.1799974073812651,0.2273583807731241
1.28,-0.12562858429307147,-0.12562858429307147,0.2727653084542117,0.2727653084542117,-7.590338906473724e-16,1.18,-7.606305406708106e-16,1.1799977055155786,0.2272368918062527
1.3,-0.12738716082453633,-0.12738716082453633,0.27658769128558985,0.27658769128558985,-7.590338906473724e-16,1.18,-7.604486614775386e-16,1.179997969903719,0.2271141512923796
1.32,-0.12913911822170243,-0.12913911822170243,0.28039586142771467,0.28039586142771467,-7.590338906473724e-16,1.18,-7.602871191537783e-16,1.1799982042875115,0.22699017974866884
1.34,-0.13088443955594672,-0.13088443955594672,0.2841897826392175,0.2841897826392175,-7.590338906473724e-16,1.18,-7.601436955962703e-16,1.1799984120053677,0.22686499769228433
1.36,-0.13262310777329672,-0.13262310777329672,0.2879694183556531,0.2879694183556531,-7.590338906473724e-16,1.18,-7.600164062914757e-16,1.179998596034052,0.22673862564039007
1.38,-0.13435510569336723,-0.13435510569336723,0.2917347316873495,0.2917347316873495,-7.590338906473724e-16,1.18,-7.599034769907683e-16,1.1799987590263887,0.22661108411014996
1.4,-0.13608041600828502,-0.13608041600828502,0.2954856854172282,0.2954856854172282,-7.590338906473724e-16,1.18,-7.598033225128002e-16,1.179998903345265,0.22648239361872802
1.42,-0.1377990212815991,-0.1377990212815991,0.299222241998595,0.299222241998595,-7.590338906473724e-16,1.18,-7.597145275127706e-16,1.1799990310942559,0.22635257468328818
1.44,-0.1395109039471718,-0.1395109039471718,0.30294436355288645,0.30294436355288645,-7.590338906473724e-16,1.18,-7.596358290642398e-16,1.179999144145177,0.22622164782099444
1.46,-0.14121604630805887,-0.14121604630805887,0.30665201186739205,0.30665201186739205,-7.590338906473724e-16,1.18,-7.595661009061804e-16,1.1799992441628464,0.2260896335490107
1.48,-0.1429144305353681,-0.1429144305353681,0.31034514839292965,0.31034514839292965,-7.590338906473724e-16,1.18,-7.595043392157682e-16,1.179999332627319,0.22595655238450096
