jeudi 12 décembre 2024	17:09:28	Sampling Period : 50  ms		Experiment

t	Alpha1L		Alpha2L		Alpha1R		Alpha2R		T_Alpha1L	T_Alpha2L	T_Alpha1R	T_Alpha2R
390	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
391	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
392	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
393	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
394	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
395	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
396	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
397	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
398	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
399	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
400	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
401	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
402	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
403	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
404	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
405	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
406	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
407	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
408	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
409	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
410	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
411	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
412	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
413	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
414	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
415	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
416	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
417	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
418	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
419	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
420	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
421	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
422	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
423	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
424	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
425	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
426	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
427	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
428	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
429	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
430	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
431	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
432	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
433	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
434	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
435	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
436	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
437	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
438	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
439	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
440	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
441	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
442	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
443	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
444	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
445	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
446	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
447	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
448	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
449	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
450	1,217000E+3	586,000000E+0	0,000000E+0	0,000000E+0
451	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
452	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
453	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
454	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
455	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
456	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
457	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
458	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
459	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
460	1,217000E+3	586,000000E+0	0,000000E+0	0,000000E+0
461	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
462	1,217000E+3	586,000000E+0	0,000000E+0	0,000000E+0
463	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
464	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
465	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
466	1,218000E+3	585,000000E+0	0,000000E+0	0,000000E+0
467	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
468	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
469	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
470	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
471	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
472	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
473	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
474	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
475	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
476	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
477	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
478	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
479	1,218000E+3	585,000000E+0	0,000000E+0	0,000000E+0
480	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
481	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
482	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
483	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
484	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
485	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
486	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
487	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
488	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
489	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
490	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
491	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
492	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
493	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
494	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
495	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
496	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
497	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
498	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
499	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
500	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
501	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
502	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
503	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
504	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
505	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
506	1,218000E+3	586,000000E+0	0,000000E+0	0,000000E+0
507	1,219000E+3	583,000000E+0	0,000000E+0	0,000000E+0
508	1,221000E+3	579,000000E+0	0,000000E+0	0,000000E+0
509	1,223000E+3	574,000000E+0	0,000000E+0	0,000000E+0
510	1,224000E+3	569,000000E+0	0,000000E+0	0,000000E+0
511	1,228000E+3	559,000000E+0	0,000000E+0	0,000000E+0
512	1,234000E+3	540,000000E+0	0,000000E+0	0,000000E+0
513	1,241000E+3	523,000000E+0	0,000000E+0	0,000000E+0
514	1,247000E+3	509,000000E+0	0,000000E+0	0,000000E+0
515	1,254000E+3	493,000000E+0	0,000000E+0	0,000000E+0
516	1,265000E+3	466,000000E+0	0,000000E+0	0,000000E+0
517	1,275000E+3	440,000000E+0	0,000000E+0	0,000000E+0
518	1,283000E+3	421,000000E+0	0,000000E+0	0,000000E+0
519	1,294000E+3	403,000000E+0	0,000000E+0	0,000000E+0
520	1,307000E+3	377,000000E+0	0,000000E+0	0,000000E+0
521	1,319000E+3	350,000000E+0	0,000000E+0	0,000000E+0
522	1,330000E+3	331,000000E+0	0,000000E+0	0,000000E+0
523	1,342000E+3	316,000000E+0	0,000000E+0	0,000000E+0
524	1,356000E+3	297,000000E+0	0,000000E+0	0,000000E+0
525	1,368000E+3	275,000000E+0	0,000000E+0	0,000000E+0
526	1,378000E+3	262,000000E+0	0,000000E+0	0,000000E+0
527	1,388000E+3	254,000000E+0	0,000000E+0	0,000000E+0
528	1,399000E+3	245,000000E+0	0,000000E+0	0,000000E+0
529	1,410000E+3	236,000000E+0	0,000000E+0	0,000000E+0
530	1,418000E+3	232,000000E+0	0,000000E+0	0,000000E+0
531	1,426000E+3	230,000000E+0	0,000000E+0	0,000000E+0
532	1,433000E+3	231,000000E+0	0,000000E+0	0,000000E+0
533	1,439000E+3	235,000000E+0	0,000000E+0	0,000000E+0
534	1,443000E+3	237,000000E+0	0,000000E+0	0,000000E+0
535	1,446000E+3	241,000000E+0	0,000000E+0	0,000000E+0
536	1,447000E+3	254,000000E+0	0,000000E+0	0,000000E+0
537	1,448000E+3	271,000000E+0	0,000000E+0	0,000000E+0
538	1,448000E+3	283,000000E+0	0,000000E+0	0,000000E+0
539	1,447000E+3	296,000000E+0	0,000000E+0	0,000000E+0
540	1,443000E+3	320,000000E+0	0,000000E+0	0,000000E+0
541	1,440000E+3	346,000000E+0	0,000000E+0	0,000000E+0
542	1,436000E+3	363,000000E+0	0,000000E+0	0,000000E+0
543	1,430000E+3	381,000000E+0	0,000000E+0	0,000000E+0
544	1,421000E+3	409,000000E+0	0,000000E+0	0,000000E+0
545	1,413000E+3	439,000000E+0	0,000000E+0	0,000000E+0
546	1,405000E+3	460,000000E+0	0,000000E+0	0,000000E+0
547	1,395000E+3	481,000000E+0	0,000000E+0	0,000000E+0
548	1,383000E+3	507,000000E+0	0,000000E+0	0,000000E+0
549	1,373000E+3	534,000000E+0	0,000000E+0	0,000000E+0
550	1,363000E+3	551,000000E+0	0,000000E+0	0,000000E+0
551	1,353000E+3	566,000000E+0	0,000000E+0	0,000000E+0
552	1,343000E+3	579,000000E+0	0,000000E+0	0,000000E+0
553	1,333000E+3	588,000000E+0	0,000000E+0	0,000000E+0
554	1,325000E+3	595,000000E+0	0,000000E+0	0,000000E+0
555	1,316000E+3	597,000000E+0	0,000000E+0	0,000000E+0
556	1,308000E+3	597,000000E+0	0,000000E+0	0,000000E+0
557	1,300000E+3	596,000000E+0	0,000000E+0	0,000000E+0
558	1,293000E+3	595,000000E+0	0,000000E+0	0,000000E+0
559	1,287000E+3	594,000000E+0	0,000000E+0	0,000000E+0
560	1,280000E+3	592,000000E+0	0,000000E+0	0,000000E+0
561	1,274000E+3	590,000000E+0	0,000000E+0	0,000000E+0
562	1,270000E+3	589,000000E+0	0,000000E+0	0,000000E+0
563	1,265000E+3	588,000000E+0	0,000000E+0	0,000000E+0
564	1,260000E+3	587,000000E+0	0,000000E+0	0,000000E+0
565	1,256000E+3	587,000000E+0	0,000000E+0	0,000000E+0
566	1,253000E+3	587,000000E+0	0,000000E+0	0,000000E+0
567	1,249000E+3	587,000000E+0	0,000000E+0	0,000000E+0
568	1,247000E+3	586,000000E+0	0,000000E+0	0,000000E+0
569	1,245000E+3	586,000000E+0	0,000000E+0	0,000000E+0
570	1,242000E+3	586,000000E+0	0,000000E+0	0,000000E+0
571	1,240000E+3	582,000000E+0	0,000000E+0	0,000000E+0
572	1,238000E+3	580,000000E+0	0,000000E+0	0,000000E+0
573	1,236000E+3	583,000000E+0	0,000000E+0	0,000000E+0
574	1,234000E+3	585,000000E+0	0,000000E+0	0,000000E+0
575	1,233000E+3	584,000000E+0	0,000000E+0	0,000000E+0
576	1,231000E+3	583,000000E+0	0,000000E+0	0,000000E+0
577	1,230000E+3	584,000000E+0	0,000000E+0	0,000000E+0
578	1,228000E+3	583,000000E+0	0,000000E+0	0,000000E+0
579	1,227000E+3	583,000000E+0	0,000000E+0	0,000000E+0
580	1,226000E+3	583,000000E+0	0,000000E+0	0,000000E+0
581	1,225000E+3	583,000000E+0	0,000000E+0	0,000000E+0
582	1,225000E+3	584,000000E+0	0,000000E+0	0,000000E+0
583	1,224000E+3	584,000000E+0	0,000000E+0	0,000000E+0
584	1,224000E+3	584,000000E+0	0,000000E+0	0,000000E+0
585	1,223000E+3	584,000000E+0	0,000000E+0	0,000000E+0
586	1,223000E+3	584,000000E+0	0,000000E+0	0,000000E+0
587	1,222000E+3	584,000000E+0	0,000000E+0	0,000000E+0
588	1,222000E+3	584,000000E+0	0,000000E+0	0,000000E+0
589	1,221000E+3	584,000000E+0	0,000000E+0	0,000000E+0
590	1,221000E+3	584,000000E+0	0,000000E+0	0,000000E+0
591	1,218000E+3	585,000000E+0	0,000000E+0	0,000000E+0
592	1,217000E+3	585,000000E+0	0,000000E+0	0,000000E+0
593	1,217000E+3	585,000000E+0	0,000000E+0	0,000000E+0
594	1,214000E+3	585,000000E+0	0,000000E+0	0,000000E+0
595	1,211000E+3	585,000000E+0	0,000000E+0	0,000000E+0
596	1,208000E+3	586,000000E+0	0,000000E+0	0,000000E+0
597	1,205000E+3	586,000000E+0	0,000000E+0	0,000000E+0
598	1,202000E+3	586,000000E+0	0,000000E+0	0,000000E+0
599	1,198000E+3	587,000000E+0	0,000000E+0	0,000000E+0
600	1,193000E+3	589,000000E+0	0,000000E+0	0,000000E+0
601	1,188000E+3	591,000000E+0	0,000000E+0	0,000000E+0
602	1,183000E+3	593,000000E+0	0,000000E+0	0,000000E+0
603	1,178000E+3	596,000000E+0	0,000000E+0	0,000000E+0
604	1,172000E+3	599,000000E+0	0,000000E+0	0,000000E+0
605	1,166000E+3	602,000000E+0	0,000000E+0	0,000000E+0
606	1,159000E+3	604,000000E+0	0,000000E+0	0,000000E+0
607	1,154000E+3	602,000000E+0	0,000000E+0	0,000000E+0
608	1,151000E+3	594,000000E+0	0,000000E+0	0,000000E+0
609	1,149000E+3	586,000000E+0	0,000000E+0	0,000000E+0
610	1,145000E+3	578,000000E+0	0,000000E+0	0,000000E+0
611	1,145000E+3	566,000000E+0	0,000000E+0	0,000000E+0
612	1,149000E+3	540,000000E+0	0,000000E+0	0,000000E+0
613	1,153000E+3	518,000000E+0	0,000000E+0	0,000000E+0
614	1,158000E+3	497,000000E+0	0,000000E+0	0,000000E+0
615	1,165000E+3	482,000000E+0	0,000000E+0	0,000000E+0
616	1,174000E+3	454,000000E+0	0,000000E+0	0,000000E+0
617	1,185000E+3	423,000000E+0	0,000000E+0	0,000000E+0
618	1,194000E+3	399,000000E+0	0,000000E+0	0,000000E+0
619	1,204000E+3	380,000000E+0	0,000000E+0	0,000000E+0
620	1,219000E+3	354,000000E+0	0,000000E+0	0,000000E+0
621	1,232000E+3	325,000000E+0	0,000000E+0	0,000000E+0
622	1,244000E+3	304,000000E+0	0,000000E+0	0,000000E+0
623	1,256000E+3	291,000000E+0	0,000000E+0	0,000000E+0
624	1,271000E+3	271,000000E+0	0,000000E+0	0,000000E+0
625	1,285000E+3	250,000000E+0	0,000000E+0	0,000000E+0
626	1,299000E+3	238,000000E+0	0,000000E+0	0,000000E+0
627	1,312000E+3	233,000000E+0	0,000000E+0	0,000000E+0
628	1,327000E+3	227,000000E+0	0,000000E+0	0,000000E+0
629	1,340000E+3	221,000000E+0	0,000000E+0	0,000000E+0
630	1,351000E+3	218,000000E+0	0,000000E+0	0,000000E+0
631	1,363000E+3	218,000000E+0	0,000000E+0	0,000000E+0
632	1,373000E+3	225,000000E+0	0,000000E+0	0,000000E+0
633	1,381000E+3	235,000000E+0	0,000000E+0	0,000000E+0
634	1,388000E+3	242,000000E+0	0,000000E+0	0,000000E+0
635	1,394000E+3	249,000000E+0	0,000000E+0	0,000000E+0
636	1,399000E+3	268,000000E+0	0,000000E+0	0,000000E+0
637	1,402000E+3	292,000000E+0	0,000000E+0	0,000000E+0
638	1,404000E+3	306,000000E+0	0,000000E+0	0,000000E+0
639	1,405000E+3	320,000000E+0	0,000000E+0	0,000000E+0
640	1,403000E+3	347,000000E+0	0,000000E+0	0,000000E+0
641	1,399000E+3	377,000000E+0	0,000000E+0	0,000000E+0
642	1,397000E+3	400,000000E+0	0,000000E+0	0,000000E+0
643	1,393000E+3	418,000000E+0	0,000000E+0	0,000000E+0
644	1,386000E+3	446,000000E+0	0,000000E+0	0,000000E+0
645	1,377000E+3	478,000000E+0	0,000000E+0	0,000000E+0
646	1,371000E+3	501,000000E+0	0,000000E+0	0,000000E+0
647	1,364000E+3	519,000000E+0	0,000000E+0	0,000000E+0
648	1,354000E+3	543,000000E+0	0,000000E+0	0,000000E+0
649	1,344000E+3	564,000000E+0	0,000000E+0	0,000000E+0
650	1,336000E+3	578,000000E+0	0,000000E+0	0,000000E+0
651	1,328000E+3	587,000000E+0	0,000000E+0	0,000000E+0
652	1,319000E+3	592,000000E+0	0,000000E+0	0,000000E+0
653	1,312000E+3	594,000000E+0	0,000000E+0	0,000000E+0
654	1,305000E+3	596,000000E+0	0,000000E+0	0,000000E+0
655	1,298000E+3	596,000000E+0	0,000000E+0	0,000000E+0
656	1,291000E+3	594,000000E+0	0,000000E+0	0,000000E+0
657	1,284000E+3	592,000000E+0	0,000000E+0	0,000000E+0
658	1,279000E+3	591,000000E+0	0,000000E+0	0,000000E+0
659	1,274000E+3	590,000000E+0	0,000000E+0	0,000000E+0
660	1,269000E+3	589,000000E+0	0,000000E+0	0,000000E+0
661	1,265000E+3	589,000000E+0	0,000000E+0	0,000000E+0
662	1,261000E+3	588,000000E+0	0,000000E+0	0,000000E+0
663	1,257000E+3	587,000000E+0	0,000000E+0	0,000000E+0
664	1,253000E+3	587,000000E+0	0,000000E+0	0,000000E+0
665	1,250000E+3	587,000000E+0	0,000000E+0	0,000000E+0
666	1,248000E+3	586,000000E+0	0,000000E+0	0,000000E+0
667	1,245000E+3	586,000000E+0	0,000000E+0	0,000000E+0
668	1,242000E+3	585,000000E+0	0,000000E+0	0,000000E+0
669	1,241000E+3	582,000000E+0	0,000000E+0	0,000000E+0
670	1,239000E+3	581,000000E+0	0,000000E+0	0,000000E+0
671	1,237000E+3	584,000000E+0	0,000000E+0	0,000000E+0
672	1,235000E+3	585,000000E+0	0,000000E+0	0,000000E+0
673	1,234000E+3	583,000000E+0	0,000000E+0	0,000000E+0
674	1,232000E+3	585,000000E+0	0,000000E+0	0,000000E+0
675	1,231000E+3	582,000000E+0	0,000000E+0	0,000000E+0
676	1,229000E+3	578,000000E+0	0,000000E+0	0,000000E+0
677	1,229000E+3	583,000000E+0	0,000000E+0	0,000000E+0
678	1,229000E+3	584,000000E+0	0,000000E+0	0,000000E+0
679	1,228000E+3	584,000000E+0	0,000000E+0	0,000000E+0
680	1,227000E+3	585,000000E+0	0,000000E+0	0,000000E+0
681	1,226000E+3	585,000000E+0	0,000000E+0	0,000000E+0
682	1,225000E+3	585,000000E+0	0,000000E+0	0,000000E+0
683	1,225000E+3	585,000000E+0	0,000000E+0	0,000000E+0
684	1,224000E+3	585,000000E+0	0,000000E+0	0,000000E+0
685	1,223000E+3	585,000000E+0	0,000000E+0	0,000000E+0
686	1,222000E+3	584,000000E+0	0,000000E+0	0,000000E+0
687	1,221000E+3	585,000000E+0	0,000000E+0	0,000000E+0
688	1,219000E+3	585,000000E+0	0,000000E+0	0,000000E+0
689	1,218000E+3	584,000000E+0	0,000000E+0	0,000000E+0
690	1,217000E+3	585,000000E+0	0,000000E+0	0,000000E+0
691	1,215000E+3	585,000000E+0	0,000000E+0	0,000000E+0
692	1,212000E+3	585,000000E+0	0,000000E+0	0,000000E+0
693	1,210000E+3	585,000000E+0	0,000000E+0	0,000000E+0
694	1,208000E+3	585,000000E+0	0,000000E+0	0,000000E+0
695	1,205000E+3	585,000000E+0	0,000000E+0	0,000000E+0
696	1,201000E+3	586,000000E+0	0,000000E+0	0,000000E+0
697	1,197000E+3	588,000000E+0	0,000000E+0	0,000000E+0
698	1,195000E+3	589,000000E+0	0,000000E+0	0,000000E+0
699	1,190000E+3	590,000000E+0	0,000000E+0	0,000000E+0
700	1,186000E+3	594,000000E+0	0,000000E+0	0,000000E+0
701	1,180000E+3	597,000000E+0	0,000000E+0	0,000000E+0
702	1,173000E+3	600,000000E+0	0,000000E+0	0,000000E+0
703	1,168000E+3	601,000000E+0	0,000000E+0	0,000000E+0
704	1,162000E+3	600,000000E+0	0,000000E+0	0,000000E+0
705	1,156000E+3	600,000000E+0	0,000000E+0	0,000000E+0
706	1,152000E+3	599,000000E+0	0,000000E+0	0,000000E+0
707	1,149000E+3	592,000000E+0	0,000000E+0	0,000000E+0
708	1,148000E+3	575,000000E+0	0,000000E+0	0,000000E+0
709	1,148000E+3	559,000000E+0	0,000000E+0	0,000000E+0
710	1,148000E+3	546,000000E+0	0,000000E+0	0,000000E+0
711	1,152000E+3	527,000000E+0	0,000000E+0	0,000000E+0
712	1,160000E+3	499,000000E+0	0,000000E+0	0,000000E+0
713	1,167000E+3	470,000000E+0	0,000000E+0	0,000000E+0
714	1,173000E+3	449,000000E+0	0,000000E+0	0,000000E+0
715	1,182000E+3	429,000000E+0	0,000000E+0	0,000000E+0
716	1,195000E+3	402,000000E+0	0,000000E+0	0,000000E+0
717	1,206000E+3	371,000000E+0	0,000000E+0	0,000000E+0
718	1,218000E+3	347,000000E+0	0,000000E+0	0,000000E+0
719	1,231000E+3	330,000000E+0	0,000000E+0	0,000000E+0
720	1,245000E+3	307,000000E+0	0,000000E+0	0,000000E+0
721	1,258000E+3	281,000000E+0	0,000000E+0	0,000000E+0
722	1,272000E+3	264,000000E+0	0,000000E+0	0,000000E+0
723	1,285000E+3	255,000000E+0	0,000000E+0	0,000000E+0
724	1,301000E+3	243,000000E+0	0,000000E+0	0,000000E+0
725	1,315000E+3	230,000000E+0	0,000000E+0	0,000000E+0
726	1,328000E+3	222,000000E+0	0,000000E+0	0,000000E+0
727	1,339000E+3	220,000000E+0	0,000000E+0	0,000000E+0
728	1,352000E+3	219,000000E+0	0,000000E+0	0,000000E+0
729	1,363000E+3	222,000000E+0	0,000000E+0	0,000000E+0
730	1,373000E+3	223,000000E+0	0,000000E+0	0,000000E+0
731	1,380000E+3	229,000000E+0	0,000000E+0	0,000000E+0
732	1,388000E+3	240,000000E+0	0,000000E+0	0,000000E+0
733	1,394000E+3	257,000000E+0	0,000000E+0	0,000000E+0
734	1,399000E+3	269,000000E+0	0,000000E+0	0,000000E+0
735	1,403000E+3	280,000000E+0	0,000000E+0	0,000000E+0
736	1,404000E+3	306,000000E+0	0,000000E+0	0,000000E+0
737	1,404000E+3	333,000000E+0	0,000000E+0	0,000000E+0
738	1,404000E+3	350,000000E+0	0,000000E+0	0,000000E+0
739	1,403000E+3	368,000000E+0	0,000000E+0	0,000000E+0
740	1,398000E+3	397,000000E+0	0,000000E+0	0,000000E+0
741	1,392000E+3	428,000000E+0	0,000000E+0	0,000000E+0
742	1,385000E+3	451,000000E+0	0,000000E+0	0,000000E+0
743	1,381000E+3	470,000000E+0	0,000000E+0	0,000000E+0
744	1,372000E+3	499,000000E+0	0,000000E+0	0,000000E+0
745	1,362000E+3	527,000000E+0	0,000000E+0	0,000000E+0
746	1,354000E+3	547,000000E+0	0,000000E+0	0,000000E+0
747	1,345000E+3	563,000000E+0	0,000000E+0	0,000000E+0
748	1,336000E+3	576,000000E+0	0,000000E+0	0,000000E+0
749	1,328000E+3	586,000000E+0	0,000000E+0	0,000000E+0
750	1,320000E+3	593,000000E+0	0,000000E+0	0,000000E+0
751	1,312000E+3	596,000000E+0	0,000000E+0	0,000000E+0
752	1,304000E+3	596,000000E+0	0,000000E+0	0,000000E+0
753	1,297000E+3	595,000000E+0	0,000000E+0	0,000000E+0
754	1,291000E+3	595,000000E+0	0,000000E+0	0,000000E+0
755	1,285000E+3	593,000000E+0	0,000000E+0	0,000000E+0
756	1,278000E+3	591,000000E+0	0,000000E+0	0,000000E+0
757	1,273000E+3	590,000000E+0	0,000000E+0	0,000000E+0
758	1,268000E+3	589,000000E+0	0,000000E+0	0,000000E+0
759	1,264000E+3	588,000000E+0	0,000000E+0	0,000000E+0
760	1,260000E+3	588,000000E+0	0,000000E+0	0,000000E+0
761	1,256000E+3	587,000000E+0	0,000000E+0	0,000000E+0
762	1,252000E+3	587,000000E+0	0,000000E+0	0,000000E+0
763	1,249000E+3	587,000000E+0	0,000000E+0	0,000000E+0
764	1,247000E+3	586,000000E+0	0,000000E+0	0,000000E+0
765	1,245000E+3	586,000000E+0	0,000000E+0	0,000000E+0
766	1,242000E+3	586,000000E+0	0,000000E+0	0,000000E+0
767	1,240000E+3	579,000000E+0	0,000000E+0	0,000000E+0
768	1,242000E+3	577,000000E+0	0,000000E+0	0,000000E+0
769	1,243000E+3	582,000000E+0	0,000000E+0	0,000000E+0
770	1,243000E+3	584,000000E+0	0,000000E+0	0,000000E+0
771	1,243000E+3	585,000000E+0	0,000000E+0	0,000000E+0
772	1,243000E+3	586,000000E+0	0,000000E+0	0,000000E+0
773	1,241000E+3	586,000000E+0	0,000000E+0	0,000000E+0
774	1,237000E+3	586,000000E+0	0,000000E+0	0,000000E+0
775	1,236000E+3	579,000000E+0	0,000000E+0	0,000000E+0
776	1,234000E+3	581,000000E+0	0,000000E+0	0,000000E+0
777	1,232000E+3	584,000000E+0	0,000000E+0	0,000000E+0
778	1,230000E+3	584,000000E+0	0,000000E+0	0,000000E+0
779	1,228000E+3	585,000000E+0	0,000000E+0	0,000000E+0
780	1,226000E+3	585,000000E+0	0,000000E+0	0,000000E+0
781	1,224000E+3	585,000000E+0	0,000000E+0	0,000000E+0
782	1,223000E+3	584,000000E+0	0,000000E+0	0,000000E+0
783	1,222000E+3	585,000000E+0	0,000000E+0	0,000000E+0
784	1,220000E+3	585,000000E+0	0,000000E+0	0,000000E+0
785	1,218000E+3	584,000000E+0	0,000000E+0	0,000000E+0
786	1,217000E+3	584,000000E+0	0,000000E+0	0,000000E+0
787	1,216000E+3	584,000000E+0	0,000000E+0	0,000000E+0
788	1,214000E+3	584,000000E+0	0,000000E+0	0,000000E+0
789	1,213000E+3	584,000000E+0	0,000000E+0	0,000000E+0
790	1,211000E+3	584,000000E+0	0,000000E+0	0,000000E+0
791	1,209000E+3	584,000000E+0	0,000000E+0	0,000000E+0
792	1,206000E+3	585,000000E+0	0,000000E+0	0,000000E+0
793	1,204000E+3	586,000000E+0	0,000000E+0	0,000000E+0
794	1,201000E+3	586,000000E+0	0,000000E+0	0,000000E+0
795	1,198000E+3	587,000000E+0	0,000000E+0	0,000000E+0
796	1,193000E+3	589,000000E+0	0,000000E+0	0,000000E+0
797	1,191000E+3	591,000000E+0	0,000000E+0	0,000000E+0
