jeudi 12 décembre 2024	16:58:12	Sampling Period : 50  ms		Experiment

t	Alpha1L		Alpha2L		Alpha1R		Alpha2R		T_Alpha1L	T_Alpha2L	T_Alpha1R	T_Alpha2R
573	65,484000E+3	65,000000E+0	0,000000E+0	0,000000E+0
574	65,485000E+3	57,000000E+0	0,000000E+0	0,000000E+0
575	65,486000E+3	50,000000E+0	0,000000E+0	0,000000E+0
576	65,489000E+3	41,000000E+0	0,000000E+0	0,000000E+0
577	65,491000E+3	33,000000E+0	0,000000E+0	0,000000E+0
578	65,494000E+3	24,000000E+0	0,000000E+0	0,000000E+0
579	65,497000E+3	14,000000E+0	0,000000E+0	0,000000E+0
580	65,500000E+3	6,000000E+0	0,000000E+0	0,000000E+0
581	65,504000E+3	65,533000E+3	0,000000E+0	0,000000E+0
582	65,508000E+3	65,525000E+3	0,000000E+0	0,000000E+0
583	65,512000E+3	65,514000E+3	0,000000E+0	0,000000E+0
584	65,517000E+3	65,506000E+3	0,000000E+0	0,000000E+0
585	65,522000E+3	65,495000E+3	0,000000E+0	0,000000E+0
586	65,526000E+3	65,488000E+3	0,000000E+0	0,000000E+0
587	65,531000E+3	65,477000E+3	0,000000E+0	0,000000E+0
588	65,535000E+3	65,474000E+3	0,000000E+0	0,000000E+0
589	3,000000E+0	65,464000E+3	0,000000E+0	0,000000E+0
590	7,000000E+0	65,462000E+3	0,000000E+0	0,000000E+0
591	13,000000E+0	65,454000E+3	0,000000E+0	0,000000E+0
592	17,000000E+0	65,454000E+3	0,000000E+0	0,000000E+0
593	22,000000E+0	65,448000E+3	0,000000E+0	0,000000E+0
594	25,000000E+0	65,451000E+3	0,000000E+0	0,000000E+0
595	29,000000E+0	65,448000E+3	0,000000E+0	0,000000E+0
596	31,000000E+0	65,454000E+3	0,000000E+0	0,000000E+0
597	33,000000E+0	65,456000E+3	0,000000E+0	0,000000E+0
598	32,000000E+0	65,465000E+3	0,000000E+0	0,000000E+0
599	33,000000E+0	65,474000E+3	0,000000E+0	0,000000E+0
600	31,000000E+0	65,487000E+3	0,000000E+0	0,000000E+0
601	30,000000E+0	65,503000E+3	0,000000E+0	0,000000E+0
602	28,000000E+0	65,517000E+3	0,000000E+0	0,000000E+0
603	27,000000E+0	65,530000E+3	0,000000E+0	0,000000E+0
604	25,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0
605	24,000000E+0	7,000000E+0	0,000000E+0	0,000000E+0
606	22,000000E+0	9,000000E+0	0,000000E+0	0,000000E+0
607	20,000000E+0	9,000000E+0	0,000000E+0	0,000000E+0
608	18,000000E+0	8,000000E+0	0,000000E+0	0,000000E+0
609	16,000000E+0	6,000000E+0	0,000000E+0	0,000000E+0
610	13,000000E+0	3,000000E+0	0,000000E+0	0,000000E+0
611	12,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0
612	11,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
613	10,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
614	9,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
615	8,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
616	7,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
617	6,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
618	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
619	5,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
620	4,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
621	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
622	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
623	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
624	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
625	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
626	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
627	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
628	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
629	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
630	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
631	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
632	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
633	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
634	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
635	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
636	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
637	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
638	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
639	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
640	4,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
641	5,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
642	6,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
643	6,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
644	7,000000E+0	65,535000E+3	0,000000E+0	0,000000E+0
645	7,000000E+0	65,535000E+3	0,000000E+0	0,000000E+0
646	9,000000E+0	65,534000E+3	0,000000E+0	0,000000E+0
647	10,000000E+0	65,534000E+3	0,000000E+0	0,000000E+0
648	13,000000E+0	65,533000E+3	0,000000E+0	0,000000E+0
649	16,000000E+0	65,531000E+3	0,000000E+0	0,000000E+0
650	19,000000E+0	65,530000E+3	0,000000E+0	0,000000E+0
651	22,000000E+0	65,526000E+3	0,000000E+0	0,000000E+0
652	24,000000E+0	65,524000E+3	0,000000E+0	0,000000E+0
653	26,000000E+0	65,523000E+3	0,000000E+0	0,000000E+0
654	27,000000E+0	65,526000E+3	0,000000E+0	0,000000E+0
655	26,000000E+0	65,532000E+3	0,000000E+0	0,000000E+0
656	22,000000E+0	5,000000E+0	0,000000E+0	0,000000E+0
657	15,000000E+0	20,000000E+0	0,000000E+0	0,000000E+0
658	7,000000E+0	33,000000E+0	0,000000E+0	0,000000E+0
659	65,535000E+3	50,000000E+0	0,000000E+0	0,000000E+0
660	65,526000E+3	60,000000E+0	0,000000E+0	0,000000E+0
661	65,518000E+3	72,000000E+0	0,000000E+0	0,000000E+0
662	65,511000E+3	76,000000E+0	0,000000E+0	0,000000E+0
663	65,504000E+3	85,000000E+0	0,000000E+0	0,000000E+0
664	65,500000E+3	84,000000E+0	0,000000E+0	0,000000E+0
665	65,494000E+3	89,000000E+0	0,000000E+0	0,000000E+0
666	65,491000E+3	85,000000E+0	0,000000E+0	0,000000E+0
667	65,487000E+3	85,000000E+0	0,000000E+0	0,000000E+0
668	65,487000E+3	80,000000E+0	0,000000E+0	0,000000E+0
669	65,485000E+3	77,000000E+0	0,000000E+0	0,000000E+0
670	65,485000E+3	71,000000E+0	0,000000E+0	0,000000E+0
671	65,485000E+3	65,000000E+0	0,000000E+0	0,000000E+0
672	65,486000E+3	57,000000E+0	0,000000E+0	0,000000E+0
673	65,488000E+3	50,000000E+0	0,000000E+0	0,000000E+0
674	65,490000E+3	43,000000E+0	0,000000E+0	0,000000E+0
675	65,491000E+3	34,000000E+0	0,000000E+0	0,000000E+0
676	65,493000E+3	24,000000E+0	0,000000E+0	0,000000E+0
677	65,494000E+3	14,000000E+0	0,000000E+0	0,000000E+0
678	65,498000E+3	5,000000E+0	0,000000E+0	0,000000E+0
679	65,502000E+3	65,533000E+3	0,000000E+0	0,000000E+0
680	65,507000E+3	65,525000E+3	0,000000E+0	0,000000E+0
681	65,512000E+3	65,514000E+3	0,000000E+0	0,000000E+0
682	65,517000E+3	65,507000E+3	0,000000E+0	0,000000E+0
683	65,522000E+3	65,495000E+3	0,000000E+0	0,000000E+0
684	65,527000E+3	65,488000E+3	0,000000E+0	0,000000E+0
685	65,531000E+3	65,477000E+3	0,000000E+0	0,000000E+0
686	65,535000E+3	65,473000E+3	0,000000E+0	0,000000E+0
687	3,000000E+0	65,464000E+3	0,000000E+0	0,000000E+0
688	7,000000E+0	65,462000E+3	0,000000E+0	0,000000E+0
689	12,000000E+0	65,454000E+3	0,000000E+0	0,000000E+0
690	17,000000E+0	65,454000E+3	0,000000E+0	0,000000E+0
691	22,000000E+0	65,448000E+3	0,000000E+0	0,000000E+0
692	25,000000E+0	65,451000E+3	0,000000E+0	0,000000E+0
693	29,000000E+0	65,447000E+3	0,000000E+0	0,000000E+0
694	31,000000E+0	65,455000E+3	0,000000E+0	0,000000E+0
695	33,000000E+0	65,456000E+3	0,000000E+0	0,000000E+0
696	33,000000E+0	65,466000E+3	0,000000E+0	0,000000E+0
697	33,000000E+0	65,474000E+3	0,000000E+0	0,000000E+0
698	31,000000E+0	65,487000E+3	0,000000E+0	0,000000E+0
699	31,000000E+0	65,502000E+3	0,000000E+0	0,000000E+0
700	29,000000E+0	65,516000E+3	0,000000E+0	0,000000E+0
701	27,000000E+0	65,530000E+3	0,000000E+0	0,000000E+0
702	25,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0
703	23,000000E+0	7,000000E+0	0,000000E+0	0,000000E+0
704	21,000000E+0	9,000000E+0	0,000000E+0	0,000000E+0
705	20,000000E+0	9,000000E+0	0,000000E+0	0,000000E+0
706	17,000000E+0	8,000000E+0	0,000000E+0	0,000000E+0
707	16,000000E+0	6,000000E+0	0,000000E+0	0,000000E+0
708	13,000000E+0	4,000000E+0	0,000000E+0	0,000000E+0
709	12,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0
710	11,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
711	10,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
712	9,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
713	8,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
714	7,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
715	6,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
716	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
717	4,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
718	3,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
719	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
720	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
721	2,000000E+0	65,535000E+3	0,000000E+0	0,000000E+0
722	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
723	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
724	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
725	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
726	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
727	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
728	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
729	1,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
730	1,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
731	1,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
732	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
733	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
734	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
735	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
736	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
737	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
738	4,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
739	5,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
740	6,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
741	6,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
742	7,000000E+0	65,535000E+3	0,000000E+0	0,000000E+0
743	7,000000E+0	65,535000E+3	0,000000E+0	0,000000E+0
744	8,000000E+0	65,535000E+3	0,000000E+0	0,000000E+0
745	10,000000E+0	65,534000E+3	0,000000E+0	0,000000E+0
746	12,000000E+0	65,533000E+3	0,000000E+0	0,000000E+0
747	16,000000E+0	65,531000E+3	0,000000E+0	0,000000E+0
748	19,000000E+0	65,530000E+3	0,000000E+0	0,000000E+0
749	23,000000E+0	65,526000E+3	0,000000E+0	0,000000E+0
750	24,000000E+0	65,524000E+3	0,000000E+0	0,000000E+0
751	26,000000E+0	65,523000E+3	0,000000E+0	0,000000E+0
752	27,000000E+0	65,526000E+3	0,000000E+0	0,000000E+0
753	26,000000E+0	65,532000E+3	0,000000E+0	0,000000E+0
754	22,000000E+0	5,000000E+0	0,000000E+0	0,000000E+0
755	15,000000E+0	20,000000E+0	0,000000E+0	0,000000E+0
756	7,000000E+0	33,000000E+0	0,000000E+0	0,000000E+0
757	65,534000E+3	51,000000E+0	0,000000E+0	0,000000E+0
758	65,527000E+3	59,000000E+0	0,000000E+0	0,000000E+0
759	65,517000E+3	72,000000E+0	0,000000E+0	0,000000E+0
760	65,511000E+3	75,000000E+0	0,000000E+0	0,000000E+0
761	65,504000E+3	85,000000E+0	0,000000E+0	0,000000E+0
762	65,499000E+3	85,000000E+0	0,000000E+0	0,000000E+0
763	65,493000E+3	90,000000E+0	0,000000E+0	0,000000E+0
764	65,491000E+3	85,000000E+0	0,000000E+0	0,000000E+0
765	65,488000E+3	84,000000E+0	0,000000E+0	0,000000E+0
766	65,487000E+3	78,000000E+0	0,000000E+0	0,000000E+0
767	65,485000E+3	76,000000E+0	0,000000E+0	0,000000E+0
768	65,485000E+3	71,000000E+0	0,000000E+0	0,000000E+0
769	65,485000E+3	65,000000E+0	0,000000E+0	0,000000E+0
770	65,487000E+3	57,000000E+0	0,000000E+0	0,000000E+0
771	65,488000E+3	50,000000E+0	0,000000E+0	0,000000E+0
772	65,491000E+3	43,000000E+0	0,000000E+0	0,000000E+0
773	65,491000E+3	34,000000E+0	0,000000E+0	0,000000E+0
774	65,492000E+3	24,000000E+0	0,000000E+0	0,000000E+0
775	65,494000E+3	14,000000E+0	0,000000E+0	0,000000E+0
776	65,498000E+3	5,000000E+0	0,000000E+0	0,000000E+0
777	65,502000E+3	65,533000E+3	0,000000E+0	0,000000E+0
778	65,507000E+3	65,525000E+3	0,000000E+0	0,000000E+0
779	65,512000E+3	65,514000E+3	0,000000E+0	0,000000E+0
780	65,517000E+3	65,506000E+3	0,000000E+0	0,000000E+0
781	65,522000E+3	65,495000E+3	0,000000E+0	0,000000E+0
782	65,527000E+3	65,488000E+3	0,000000E+0	0,000000E+0
783	65,531000E+3	65,477000E+3	0,000000E+0	0,000000E+0
784	65,535000E+3	65,473000E+3	0,000000E+0	0,000000E+0
785	3,000000E+0	65,464000E+3	0,000000E+0	0,000000E+0
786	7,000000E+0	65,462000E+3	0,000000E+0	0,000000E+0
787	13,000000E+0	65,454000E+3	0,000000E+0	0,000000E+0
788	17,000000E+0	65,453000E+3	0,000000E+0	0,000000E+0
789	22,000000E+0	65,448000E+3	0,000000E+0	0,000000E+0
790	25,000000E+0	65,451000E+3	0,000000E+0	0,000000E+0
791	29,000000E+0	65,448000E+3	0,000000E+0	0,000000E+0
792	31,000000E+0	65,455000E+3	0,000000E+0	0,000000E+0
793	33,000000E+0	65,456000E+3	0,000000E+0	0,000000E+0
794	33,000000E+0	65,466000E+3	0,000000E+0	0,000000E+0
795	33,000000E+0	65,474000E+3	0,000000E+0	0,000000E+0
796	31,000000E+0	65,488000E+3	0,000000E+0	0,000000E+0
797	30,000000E+0	65,503000E+3	0,000000E+0	0,000000E+0
798	29,000000E+0	65,517000E+3	0,000000E+0	0,000000E+0
799	27,000000E+0	65,530000E+3	0,000000E+0	0,000000E+0
800	25,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0
801	23,000000E+0	7,000000E+0	0,000000E+0	0,000000E+0
802	21,000000E+0	9,000000E+0	0,000000E+0	0,000000E+0
803	20,000000E+0	9,000000E+0	0,000000E+0	0,000000E+0
804	17,000000E+0	8,000000E+0	0,000000E+0	0,000000E+0
805	15,000000E+0	6,000000E+0	0,000000E+0	0,000000E+0
806	13,000000E+0	3,000000E+0	0,000000E+0	0,000000E+0
807	12,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0
808	11,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
809	10,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
810	9,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
811	8,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
812	7,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
813	6,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
814	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
815	4,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
816	3,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
817	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
818	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
819	2,000000E+0	65,535000E+3	0,000000E+0	0,000000E+0
820	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
821	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
822	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
823	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
824	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
825	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
826	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
827	1,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
828	1,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
829	1,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
830	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
831	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
832	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
833	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
834	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
835	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
836	4,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
837	5,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
838	6,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
839	6,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
840	7,000000E+0	65,535000E+3	0,000000E+0	0,000000E+0
841	7,000000E+0	65,535000E+3	0,000000E+0	0,000000E+0
842	8,000000E+0	65,534000E+3	0,000000E+0	0,000000E+0
843	10,000000E+0	65,534000E+3	0,000000E+0	0,000000E+0
844	12,000000E+0	65,533000E+3	0,000000E+0	0,000000E+0
845	16,000000E+0	65,531000E+3	0,000000E+0	0,000000E+0
846	19,000000E+0	65,530000E+3	0,000000E+0	0,000000E+0
847	23,000000E+0	65,526000E+3	0,000000E+0	0,000000E+0
848	24,000000E+0	65,524000E+3	0,000000E+0	0,000000E+0
849	26,000000E+0	65,523000E+3	0,000000E+0	0,000000E+0
850	27,000000E+0	65,526000E+3	0,000000E+0	0,000000E+0
851	26,000000E+0	65,533000E+3	0,000000E+0	0,000000E+0
852	23,000000E+0	5,000000E+0	0,000000E+0	0,000000E+0
853	15,000000E+0	20,000000E+0	0,000000E+0	0,000000E+0
854	7,000000E+0	33,000000E+0	0,000000E+0	0,000000E+0
855	65,534000E+3	50,000000E+0	0,000000E+0	0,000000E+0
856	65,527000E+3	59,000000E+0	0,000000E+0	0,000000E+0
857	65,517000E+3	72,000000E+0	0,000000E+0	0,000000E+0
858	65,511000E+3	76,000000E+0	0,000000E+0	0,000000E+0
859	65,504000E+3	85,000000E+0	0,000000E+0	0,000000E+0
860	65,499000E+3	84,000000E+0	0,000000E+0	0,000000E+0
861	65,494000E+3	89,000000E+0	0,000000E+0	0,000000E+0
862	65,491000E+3	85,000000E+0	0,000000E+0	0,000000E+0
863	65,487000E+3	84,000000E+0	0,000000E+0	0,000000E+0
864	65,487000E+3	79,000000E+0	0,000000E+0	0,000000E+0
865	65,485000E+3	76,000000E+0	0,000000E+0	0,000000E+0
866	65,485000E+3	71,000000E+0	0,000000E+0	0,000000E+0
867	65,485000E+3	64,000000E+0	0,000000E+0	0,000000E+0
868	65,487000E+3	57,000000E+0	0,000000E+0	0,000000E+0
869	65,489000E+3	50,000000E+0	0,000000E+0	0,000000E+0
870	65,491000E+3	43,000000E+0	0,000000E+0	0,000000E+0
871	65,491000E+3	34,000000E+0	0,000000E+0	0,000000E+0
872	65,493000E+3	24,000000E+0	0,000000E+0	0,000000E+0
873	65,494000E+3	14,000000E+0	0,000000E+0	0,000000E+0
874	65,498000E+3	5,000000E+0	0,000000E+0	0,000000E+0
875	65,502000E+3	65,533000E+3	0,000000E+0	0,000000E+0
876	65,507000E+3	65,525000E+3	0,000000E+0	0,000000E+0
877	65,512000E+3	65,514000E+3	0,000000E+0	0,000000E+0
878	65,517000E+3	65,506000E+3	0,000000E+0	0,000000E+0
879	65,522000E+3	65,494000E+3	0,000000E+0	0,000000E+0
880	65,527000E+3	65,488000E+3	0,000000E+0	0,000000E+0
881	65,531000E+3	65,477000E+3	0,000000E+0	0,000000E+0
882	65,535000E+3	65,473000E+3	0,000000E+0	0,000000E+0
883	3,000000E+0	65,464000E+3	0,000000E+0	0,000000E+0
884	7,000000E+0	65,462000E+3	0,000000E+0	0,000000E+0
885	13,000000E+0	65,453000E+3	0,000000E+0	0,000000E+0
886	17,000000E+0	65,454000E+3	0,000000E+0	0,000000E+0
887	21,000000E+0	65,449000E+3	0,000000E+0	0,000000E+0
888	25,000000E+0	65,451000E+3	0,000000E+0	0,000000E+0
889	29,000000E+0	65,448000E+3	0,000000E+0	0,000000E+0
890	31,000000E+0	65,456000E+3	0,000000E+0	0,000000E+0
891	33,000000E+0	65,456000E+3	0,000000E+0	0,000000E+0
892	33,000000E+0	65,466000E+3	0,000000E+0	0,000000E+0
893	33,000000E+0	65,474000E+3	0,000000E+0	0,000000E+0
894	31,000000E+0	65,487000E+3	0,000000E+0	0,000000E+0
895	30,000000E+0	65,503000E+3	0,000000E+0	0,000000E+0
896	29,000000E+0	65,517000E+3	0,000000E+0	0,000000E+0
897	27,000000E+0	65,531000E+3	0,000000E+0	0,000000E+0
898	25,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0
899	23,000000E+0	7,000000E+0	0,000000E+0	0,000000E+0
900	21,000000E+0	9,000000E+0	0,000000E+0	0,000000E+0
901	20,000000E+0	9,000000E+0	0,000000E+0	0,000000E+0
902	18,000000E+0	8,000000E+0	0,000000E+0	0,000000E+0
903	16,000000E+0	6,000000E+0	0,000000E+0	0,000000E+0
904	13,000000E+0	3,000000E+0	0,000000E+0	0,000000E+0
905	12,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0
906	11,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
907	10,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
908	9,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
909	8,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
910	7,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
911	6,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
912	5,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
913	4,000000E+0	1,000000E+0	0,000000E+0	0,000000E+0
914	3,000000E+0	2,000000E+0	0,000000E+0	0,000000E+0
915	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
916	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
917	2,000000E+0	65,534000E+3	0,000000E+0	0,000000E+0
918	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
919	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
920	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
921	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
922	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
923	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
924	1,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
925	1,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
926	1,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
927	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
928	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
929	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
930	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
931	2,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
932	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
933	3,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
934	4,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
935	5,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
936	6,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
937	6,000000E+0	0,000000E+0	0,000000E+0	0,000000E+0
938	7,000000E+0	65,535000E+3	0,000000E+0	0,000000E+0
939	7,000000E+0	65,535000E+3	0,000000E+0	0,000000E+0
940	9,000000E+0	65,534000E+3	0,000000E+0	0,000000E+0
941	10,000000E+0	65,534000E+3	0,000000E+0	0,000000E+0
942	13,000000E+0	65,533000E+3	0,000000E+0	0,000000E+0
943	16,000000E+0	65,531000E+3	0,000000E+0	0,000000E+0
944	19,000000E+0	65,530000E+3	0,000000E+0	0,000000E+0
945	22,000000E+0	65,526000E+3	0,000000E+0	0,000000E+0
946	24,000000E+0	65,524000E+3	0,000000E+0	0,000000E+0
947	26,000000E+0	65,523000E+3	0,000000E+0	0,000000E+0
948	27,000000E+0	65,526000E+3	0,000000E+0	0,000000E+0
949	26,000000E+0	65,533000E+3	0,000000E+0	0,000000E+0
950	23,000000E+0	5,000000E+0	0,000000E+0	0,000000E+0
951	15,000000E+0	20,000000E+0	0,000000E+0	0,000000E+0
952	7,000000E+0	33,000000E+0	0,000000E+0	0,000000E+0
953	65,535000E+3	50,000000E+0	0,000000E+0	0,000000E+0
954	65,526000E+3	59,000000E+0	0,000000E+0	0,000000E+0
955	65,517000E+3	72,000000E+0	0,000000E+0	0,000000E+0
956	65,511000E+3	76,000000E+0	0,000000E+0	0,000000E+0
957	65,504000E+3	85,000000E+0	0,000000E+0	0,000000E+0
958	65,499000E+3	84,000000E+0	0,000000E+0	0,000000E+0
959	65,494000E+3	89,000000E+0	0,000000E+0	0,000000E+0
960	65,491000E+3	84,000000E+0	0,000000E+0	0,000000E+0
961	65,487000E+3	84,000000E+0	0,000000E+0	0,000000E+0
962	65,487000E+3	79,000000E+0	0,000000E+0	0,000000E+0
963	65,485000E+3	76,000000E+0	0,000000E+0	0,000000E+0
964	65,485000E+3	71,000000E+0	0,000000E+0	0,000000E+0
965	65,485000E+3	64,000000E+0	0,000000E+0	0,000000E+0
966	65,487000E+3	57,000000E+0	0,000000E+0	0,000000E+0
967	65,489000E+3	50,000000E+0	0,000000E+0	0,000000E+0
968	65,491000E+3	42,000000E+0	0,000000E+0	0,000000E+0
969	65,491000E+3	34,000000E+0	0,000000E+0	0,000000E+0
970	65,493000E+3	24,000000E+0	0,000000E+0	0,000000E+0
971	65,494000E+3	14,000000E+0	0,000000E+0	0,000000E+0
972	65,498000E+3	5,000000E+0	0,000000E+0	0,000000E+0
973	65,502000E+3	65,533000E+3	0,000000E+0	0,000000E+0
974	65,507000E+3	65,525000E+3	0,000000E+0	0,000000E+0
975	65,512000E+3	65,515000E+3	0,000000E+0	0,000000E+0
976	65,517000E+3	65,506000E+3	0,000000E+0	0,000000E+0
977	65,522000E+3	65,494000E+3	0,000000E+0	0,000000E+0
978	65,526000E+3	65,488000E+3	0,000000E+0	0,000000E+0
979	65,531000E+3	65,477000E+3	0,000000E+0	0,000000E+0
980	65,535000E+3	65,474000E+3	0,000000E+0	0,000000E+0
